timestamp,event,detail,confidence,match,reference_frame,turn,player_active,opponent_active,weather,terrain,trick_room,tailwind,screens,field_status,actor,pokemon,hp_percent,reference_frame_shows_subject,manual_correction,winner,source,player_team,opponent_team,player_brought,opponent_brought,player_lead,opponent_lead,illegal_species_detected,likely_missed_opponent_species,roster_conflict,roster_conflict_species,target,move,hp_current,hp_max,status
5254,field_state,"Opponent's active Pokemon updated to include Kingambit based on move text, replacing Sinistcha.",0.7,11,match_frames\match_11\ocr_00652.jpg,1,"Incineroar, Kingambit","Sylveon, Kingambit",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5255.5,move_used,Swords Dance,0.95,11,match_frames\match_11\ocr_00652.jpg,,,,,,,,,,,Kingambit,,,,,ocr,,,,,,,,,,,,,,,
5260,stat_change,Special Attack and Special Defense rose [reference-frame check: 'Sylveon' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,11,match_frames\match_11\ocr_00660.jpg,,,,,,,,,,opponent,Sylveon,,False,,,,,,,,,,,,,,,,,,
5261.0,move_used,Calm Mind,0.95,11,match_frames\match_11\ocr_00663.jpg,,,,,,,,,,,Sylveon,,,,,ocr,,,,,,,,,,,,,,,
5271.0,move_used,Flare Blitz,0.95,11,match_frames\match_11\ocr_00683.jpg,,,,,,,,,,,Incineroar,,,,,ocr,,,,,,,,,,,,,,,
5272,hp_change,"Read 'Kingambit' from HP bar. Kingambit is not on opponent's brought list ([Blastoise, Sinistcha, Sylveon, Incineroar]), but is on their full team list. [HP pixel-check: bar fill reads ~0%, disagrees with the 65% recorded here - worth verifying against the reference frame] [reference-frame check: 'Kingambit' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,11,match_frames\match_11\ocr_00683.jpg,,,,,,,,,,opponent,Kingambit,65,False,,,,,,,,,,,,,,,,,,
5272,field_state,Opponent's Kingambit HP updated to 65%.,0.7,11,match_frames\match_11\ocr_00683.jpg,1,"Incineroar, Kingambit","Sylveon, Kingambit",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5275,super_effective_hit,It's super effective on the opposing Kingambit!,1.0,11,match_frames\match_11\ocr_00694.jpg,,,,,,,,,,player,Kingambit,,True,,,,,,,,,,,,,,,,,,
5275,hp_change,"Opposing Kingambit HP changed to 26% [HP pixel-check: bar fill reads ~0%, disagrees with the 26% recorded here - worth verifying against the reference frame]",0.5,11,match_frames\match_11\ocr_00694.jpg,,,,,,,,,,opponent,Kingambit,26,True,,,,,,,,,,,,,,,,,,
5275,field_state,Initial field state for turn 1,0.9,11,match_frames\match_11\ocr_00694.jpg,1,"Incineroar, Floette","Kingambit, Sylveon",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5277.5,item_or_ability_activated,super effective on the opposing Kingambit,0.75,11,match_frames\match_11\ocr_00696.jpg,,,,,,,,,,,Incineroar,,,,,ocr,,,,,,,,,,,,,,,
5278,hp_change,Incineroar was damaged by the recoil!,1.0,11,match_frames\match_11\ocr_00700.jpg,,,,,,,,,,player,Incineroar,,True,,,,,,,,,,,,,,,,,,
5282,hp_change,"Incineroar HP changed to 128/202 [HP pixel-check: bar fill reads ~0%, disagrees with the 63% recorded here - worth verifying against the reference frame]",0.5,11,match_frames\match_11\ocr_00707.jpg,,,,,,,,,,player,Incineroar,63,True,,,,,,,,,,,,,,,,,,
5282,field_state,Player Incineroar HP updated after recoil,1.0,11,match_frames\match_11\ocr_00707.jpg,1,"Incineroar, Floette","Kingambit, Sylveon",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5288,turn_start,New turn indicated by 'MOVE TIME' UI,0.8,11,match_frames\match_11\ocr_00720.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,hp_change,Incineroar HP changed to 140/202,1.0,11,match_frames\match_11\ocr_00720.jpg,,,,,,,,,,player,Incineroar,69,True,,,,,,,,,,,,,,,,,,
5288,hp_change,Floette HP changed to 116/175,1.0,11,match_frames\match_11\ocr_00720.jpg,,,,,,,,,,player,Floette,66,True,,,,,,,,,,,,,,,,,,
5288,hp_change,"Sylveon HP changed to 100% [HP pixel-check: bar fill reads ~0%, disagrees with the 100% recorded here - worth verifying against the reference frame]",0.5,11,match_frames\match_11\ocr_00720.jpg,,,,,,,,,,opponent,Sylveon,100,True,,,,,,,,,,,,,,,,,,
5288,field_state,Field state updated for turn 2 with all visible HP values,1.0,11,match_frames\match_11\ocr_00720.jpg,2,"Incineroar, Floette","Kingambit, Sylveon",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5306,field_state,Initial field state,1.0,11,match_frames\match_11\ocr_00756.jpg,1,"Floette, Incineroar","Kingambit, Sylveon",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5324.5,move_used,Protect,0.95,11,match_frames\match_11\ocr_00790.jpg,,,,,,,,,,,Kingambit,,,,,ocr,,,,,,,,,,,,,,,
5330.0,move_used,Dazzling Gleam,0.95,11,match_frames\match_11\ocr_00801.jpg,,,,,,,,,,,Floette,,,,,ocr,,,,,,,,,,,,,,,
5336,field_state,"Initial field state. Player's Kingambit and Sneasler, Opponent's Incineroar and Sylveon.",1.0,11,match_frames\match_11\ocr_00816.jpg,,"Kingambit, Sneasler","Incineroar, Sylveon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339.5,move_used,Parting Shot [move-legality check: 'Parting Shot' is not in Incineroar's known learnset - worth verifying against the source frame],0.3,11,match_frames\match_11\ocr_00820.jpg,,,,,,,,,,,Incineroar,,,,,ocr,,,,,,,,,,,,,,,
5342,stat_change,The opposing Sylveon's Attack and Sp. Atk fell!,1.0,11,match_frames\match_11\ocr_00828.jpg,,,,,,,,,,opponent,Sylveon,,True,,,,,,,,,,,,,,,,,,
5342,field_state,Opponent's Incineroar switched out after Parting Shot. Player's Sneasler switched out for Incineroar. Opponent's left slot is empty.,1.0,11,match_frames\match_11\ocr_00828.jpg,,"Kingambit, Incineroar",Sylveon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5351.0,pokemon_sent_out,Sneasler sent out,0.95,11,match_frames\match_11\ocr_00843.jpg,,,,,,,,,,player,Sneasler,,True,,,ocr,,,,,,,,,,,,,,,
5351,pokemon_sent_out,Opponent sent out Sinistcha. [reference-frame check: 'Sinistcha' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,11,match_frames\match_11\ocr_00845.jpg,,,,,,,,,,opponent,Sinistcha,,False,,,,,,,,,,,,,,,,,,
5354,field_state,Opponent's Sinistcha entered the battle. Opponent's Sylveon used Hyper Voice.,1.0,11,match_frames\match_11\ocr_00852.jpg,,"Kingambit, Incineroar","Sinistcha, Sylveon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355.5,move_used,Hyper Voice,0.95,11,match_frames\match_11\ocr_00852.jpg,,,,,,,,,,,Sylveon,,,,,ocr,,,,,,,,,,,,,,,
5357,hp_change,"Floette's HP changed to 71/175 after Hyper Voice. [HP pixel-check: bar fill reads ~0%, disagrees with the 41% recorded here - worth verifying against the reference frame] [reference-frame check: 'Floette' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,11,match_frames\match_11\ocr_00853.jpg,,,,,,,,,,player,Floette,40.57,False,,,,,,,,,,,,,,,,,,
5357,hp_change,"Sneasler's HP changed to 26/155 after Hyper Voice. [HP pixel-check: bar fill reads ~0%, disagrees with the 17% recorded here - worth verifying against the reference frame] [reference-frame check: 'Sneasler' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,11,match_frames\match_11\ocr_00853.jpg,,,,,,,,,,player,Sneasler,16.77,False,,,,,,,,,,,,,,,,,,
5357,field_state,"Player's active Pokemon are Floette and Sneasler (from HP bars), but sprites show Kingambit and Incineroar. Opponent's active are Sinistcha and Sylveon.",0.8,11,match_frames\match_11\ocr_00853.jpg,,"Floette, Sneasler","Sinistcha, Sylveon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,turn_start,New turn started.,1.0,11,match_frames\match_11\ocr_00863.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,field_state,"Player's active Pokemon are Floette and Sneasler (from HP bars), but sprites show Kingambit and Incineroar. Opponent's Sinistcha switched out for Kingambit. Opponent's Kingambit HP is 26%. Opponent's Sylveon HP is 59%.",0.8,11,match_frames\match_11\ocr_00863.jpg,,"Floette, Sneasler","Kingambit, Sylveon",,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,field_state,Current field state,1.0,11,match_frames\match_11\ocr_00876.jpg,,"Floette, Sneasler","Kingambit, Sylveon",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5397,field_state,Initial field state,1.0,11,match_frames\match_11\ocr_00936.jpg,,"Floette, Sneasler","Kingambit, Sylveon",,,False,,,{},,,,,,,,,,,,,,,,,,,,,,
5405.0,move_used,Protect,0.95,11,match_frames\match_11\ocr_00951.jpg,,,,,,,,,,,Kingambit,,,,,ocr,,,,,,,,,,,,,,,
5406,move_used,Move failed,0.5,11,match_frames\match_11\ocr_00950.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408.5,move_used,Fake Out [move-legality check: 'Fake Out' is not in Sneasler's known learnset - worth verifying against the source frame],0.3,11,match_frames\match_11\ocr_00958.jpg,,,,,,,,,,,Sneasler,,,,,ocr,,,,,,,,,,,,,,,
5412,hp_change,Kingambit HP changed from 26% to 21%,1.0,11,match_frames\match_11\ocr_00965.jpg,,,,,,,,,,,Kingambit,21,,,,,,,,,,,,,,,,,,,
5412,field_state,Kingambit HP changed,1.0,11,match_frames\match_11\ocr_00965.jpg,,"Floette, Sneasler","Kingambit, Sylveon",,,False,,,{},,,,,,,,,,,,,,,,,,,,,,
5414.0,move_used,Dazzling Gleam,0.95,11,match_frames\match_11\ocr_00969.jpg,,,,,,,,,,,Floette,,,,,ocr,,,,,,,,,,,,,,,
5418,field_state,Opponent Kingambit fainted,1.0,11,match_frames\match_11\ocr_00978.jpg,,"Floette, Sneasler",Sylveon,,,False,,,{},,,,,,,,,,,,,,,,,,,,,,
5418.5,pokemon_fainted,Kingambit fainted,0.95,11,match_frames\match_11\ocr_00978.jpg,,,,,,,,,,opponent,Kingambit,0,True,,,ocr,,,,,,,,,,,,,,,
5422.5,move_used,Hyper Voice,0.95,11,match_frames\match_11\ocr_00986.jpg,,,,,,,,,,,Sylveon,,,,,ocr,,,,,,,,,,,,,,,
5424,hp_change,"Floette HP changed from 71/175 to 32/175 [HP pixel-check: bar fill reads ~0%, disagrees with the 18% recorded here - worth verifying against the reference frame] [reference-frame check: 'Floette' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,11,match_frames\match_11\ocr_00987.jpg,,,,,,,,,,opponent,Floette,18,False,,,,,,,,,,,,,,,,,,
5424,field_state,"Player Sneasler fainted, Floette HP changed",1.0,11,match_frames\match_11\ocr_00987.jpg,,Floette,Sylveon,,,False,,,{},,,,,,,,,,,,,,,,,,,,,,
5426.0,pokemon_fainted,Sneasler fainted,0.95,11,match_frames\match_11\ocr_00993.jpg,,,,,,,,,,player,Sneasler,0,True,,,ocr,,,,,,,,,,,,,,,
5427,battle_start,Player trainer intro,,11,match_frames\match_11\ocr_00993.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5430,pokemon_sent_out,Sneasler sent out [reference-frame check: 'Sneasler' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,11,match_frames\match_11\ocr_01003.jpg,,,,,,,,,,player,Sneasler,,False,,,,,,,,,,,,,,,,,,
5430,pokemon_sent_out,Sylveon sent out [reference-frame check: 'Sylveon' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,11,match_frames\match_11\ocr_01003.jpg,,,,,,,,,,opponent,Sylveon,,False,,,,,,,,,,,,,,,,,,
5430,field_state,Turn 1 field state with Sneasler and Sylveon,,11,match_frames\match_11\ocr_01003.jpg,1,Sneasler,Sylveon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5433,battle_end,Player defeated the Trainer,,11,match_frames\match_11\ocr_01009.jpg,,,,,,,,,,,,,,,player,,,,,,,,,,,,,,,,
5434.0,weather_or_terrain_set,You defeated the Trainer!,0.95,11,match_frames\match_11\ocr_01009.jpg,,,,,,,,,,,,,,,,ocr,,,,,,,,,,,,,,,
4900.0,team_preview,"P1 team: Infernape, Kingambit, Sneasler, Floette, Sinistcha, Delphox | P2 team: Blastoise, Sinistcha, Sylveon, Infernape, Charizard, Kingambit  ||  P1 brought: Floette, Sneasler, Incineroar, Sinistcha | P2 brought: Sinistcha, Blastoise, Incineroar, Sylveon",0.8,11,,,,,,,,,,,both,,,,,,,"Infernape, Kingambit, Sneasler, Floette, Sinistcha, Delphox","Blastoise, Sinistcha, Sylveon, Infernape, Charizard, Kingambit","Floette, Sneasler, Incineroar, Sinistcha","Sinistcha, Blastoise, Incineroar, Sylveon","Floette, Sneasler","Sinistcha, Blastoise",[],,,,,,,,
5440.0,battle_end,"The battle has ended due to a forfeit. Player's trainer 'Michi' won, opponent lost.",0.85,11,,,,,,,,,,,player,,,,,player,,,,,,,,,,,,,,,,
5569,battle_start,Trainers Michi and yuki_rotom introduced for a Double Battle.,1.0,12,match_frames\match_12\ocr_00021.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5572,pokemon_sent_out,yuki_rotom sent out Maushold the Best Buddy! [reference-frame check: 'Maushold' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00023.jpg,,,,,,,,,,opponent,Maushold,,False,,,,,,,,,,,,,,,,,,
5573.5,pokemon_sent_out,Blastoise the Festive and Maushold the Best Buddy! / 7 sent out,0.95,12,match_frames\match_12\ocr_00028.jpg,,,,,,,,,,,Blastoise,,,,,ocr,,,,,,,,,,,,,,,
5574.0,pokemon_sent_out,Blastoise the Festive and Maushold the Best Buddy! _ sent out,0.95,12,match_frames\match_12\ocr_00029.jpg,,,,,,,,,,,Blastoise,,,,,ocr,,,,,,,,,,,,,,,
5574.5,pokemon_sent_out,Blastoise the Festive and Maushold the Best Buddy sent out,0.95,12,match_frames\match_12\ocr_00030.jpg,,,,,,,,,,,Blastoise,,,,,ocr,,,,,,,,,,,,,,,
5575.0,pokemon_sent_out,Blastoise the Festive and Maushold the Best Buddy! - sent out,0.95,12,match_frames\match_12\ocr_00031.jpg,,,,,,,,,,,Blastoise,,,,,ocr,,,,,,,,,,,,,,,
5578,pokemon_sent_out,Player sent out Sneasler [reference-frame check: 'Sneasler' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00040.jpg,,,,,,,,,,player,Sneasler,,False,,,,,,,,,,,,,,,,,,
5578,field_state,Start of turn 1 with all Pokemon at full HP.,1.0,12,match_frames\match_12\ocr_00040.jpg,1,"Delphox, Sneasler","Maushold, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5578.5,pokemon_sent_out,Delphox and Sneasler sent out,0.95,12,match_frames\match_12\ocr_00038.jpg,,,,,,,,,,player,Delphox,,True,,,ocr,,,,,,,,,,,,,,,
5612,item_or_ability_activated,Delphox's Delphoxite is reacting to Michi's Omni Ring!,1.0,12,match_frames\match_12\ocr_00103.jpg,,,,,,,,,,player,Delphox,,True,,,,,,,,,,,,,,,,,,
5621,item_or_ability_activated,Delphox has Mega Evolved into Mega Delphox!,1.0,12,match_frames\match_12\ocr_00125.jpg,,,,,,,,,,player,Delphox,,True,,,,,,,,,,,,,,,,,,
5621,field_state,Initial field state after Mega Evolution,1.0,12,match_frames\match_12\ocr_00125.jpg,1,"Delphox, Floette","Blastoise, Maushold",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5623.0,move_used,Protect,0.95,12,match_frames\match_12\ocr_00127.jpg,,,,,,,,,,,Maushold,,,,,ocr,,,,,,,,,,,,,,,
5624,pokemon_sent_out,Maushold sent out [reference-frame check: 'Maushold' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00126.jpg,,,,,,,,,,opponent,Maushold,,False,,,,,,,,,,,,,,,,,,
5627,battle_start,Battle begins with initial Pokemon on field,1.0,12,match_frames\match_12\ocr_00136.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5628.5,move_used,Protect,0.95,12,match_frames\match_12\ocr_00138.jpg,,,,,,,,,,,Blastoise,,,,,ocr,,,,,,,,,,,,,,,
5630,pokemon_sent_out,Blastoise sent out,1.0,12,match_frames\match_12\ocr_00139.jpg,,,,,,,,,,opponent,Blastoise,,True,,,,,,,,,,,,,,,,,,
5633.5,move_used,Fake Out [move-legality check: 'Fake Out' is not in Sneasler's known learnset - worth verifying against the source frame],0.3,12,match_frames\match_12\ocr_00148.jpg,,,,,,,,,,,Sneasler,,,,,ocr,,,,,,,,,,,,,,,
5636,move_used,The opposing Blastoise protected itself! (Used Protect) [move-legality check: 'The opposing Blastoise protected itself! (Used Protect)' is not in Blastoise's known learnset - worth verifying against the source frame],0.3,12,match_frames\match_12\ocr_00155.jpg,,,,,,,,,,opponent,Blastoise,,True,,,,,,,,,,,,,,,,,,
5638.5,move_used,Nasty Plot,0.95,12,match_frames\match_12\ocr_00158.jpg,,,,,,,,,,,Delphox,,,,,ocr,,,,,,,,,,,,,,,
5642,stat_change,Delphox's Sp. Atk rose sharply!,1.0,12,match_frames\match_12\ocr_00168.jpg,,,,,,,,,,player,Delphox,,True,,,,,,,,,,,,,,,,,,
5648,turn_start,"Start of Turn 2, move selection phase",0.9,12,match_frames\match_12\ocr_00178.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5648,field_state,"Field state at start of Turn 2. Player's 'brought' list was given as [Infernape], but on-screen Pokemon are Delphox and Sneasler, which are in the full team list.",1.0,12,match_frames\match_12\ocr_00178.jpg,2,"Delphox, Sneasler","Maushold, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5654,pokemon_sent_out,"Read 'Delphox' on screen, but player's brought list is [Infernape]. Reporting closest match, Infernape. [reference-frame check: 'Infernape' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,12,match_frames\match_12\ocr_00186.jpg,,,,,,,,,,player,Infernape,100,False,,,,,,,,,,,,True,['Delphox'],,,,,
5654,pokemon_sent_out,"Read 'Sneasler' on screen, but player's brought list is [Infernape]. Reporting closest match, Infernape. [reference-frame check: 'Infernape' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,12,match_frames\match_12\ocr_00186.jpg,,,,,,,,,,player,Infernape,100,False,,,,,,,,,,,,True,['Sneasler'],,,,,
5654,pokemon_sent_out,Maushold sent out.,1.0,12,match_frames\match_12\ocr_00186.jpg,,,,,,,,,,opponent,Maushold,100,True,,,,,,,,,,,,,,,,,,
5654,pokemon_sent_out,Blastoise sent out.,1.0,12,match_frames\match_12\ocr_00186.jpg,,,,,,,,,,opponent,Blastoise,100,True,,,,,,,,,,,,,,,,,,
5654,turn_start,Turn 1 begins.,1.0,12,match_frames\match_12\ocr_00186.jpg,1,,,,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5654,field_state,Initial field state for Turn 1.,0.8,12,match_frames\match_12\ocr_00186.jpg,1,"Infernape, Infernape","Maushold, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5684,field_state,Start of turn 7,1.0,12,match_frames\match_12\ocr_00246.jpg,7,"Delphox, Sneasler","Maushold, Blastoise",,,,,,,,,,,,,,,,,,,,,,,,,,,,
5701.0,move_used,Follow Me,0.95,12,match_frames\match_12\ocr_00283.jpg,,,,,,,,,,,Maushold,,,,,ocr,,,,,,,,,,,,,,,
5707.0,move_used,Psychic,0.95,12,match_frames\match_12\ocr_00295.jpg,,,,,,,,,,,Delphox,,,,,ocr,,,,,,,,,,,,,,,
5708.0,move_used,Psychic,0.95,12,match_frames\match_12\ocr_00297.jpg,,,,,,,,,,,Trevenant,,,,,ocr,,,,,,,,,,,,,,,
5708,hp_change,Maushold took damage [reference-frame check: 'Maushold' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00295.jpg,,,,,,,,,,opponent,Maushold,1,False,,,,,,,,,,,,,,,,,,
5708,super_effective_hit,Psychic was super effective on Maushold,0.9,12,match_frames\match_12\ocr_00295.jpg,,,,,,,,,,player,Delphox,,True,,,,,,,,,,,,,,,,,,
5712,item_or_ability_activated,Maushold's Focus Sash activated,1.0,12,match_frames\match_12\ocr_00305.jpg,,,,,,,,,,opponent,Maushold,,True,,,,,,,,,,,,,,,,,,
5712,field_state,Maushold HP changed after Psychic and Focus Sash,1.0,12,match_frames\match_12\ocr_00305.jpg,7,"Delphox, Sneasler","Maushold, Blastoise",,,,,,,,,,,,,,,,,,,,,,,,,,,,
5715,field_state,Initial field state,,12,match_frames\match_12\ocr_00311.jpg,1,"Infernape, Sneasler","Maushold, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5717.0,move_used,Close Combat,0.95,12,match_frames\match_12\ocr_00315.jpg,,,,,,,,,,,Sneasler,,,,,ocr,,,,,,,,,,,,,,,
5721,hp_change,Maushold's HP dropped to 0%,,12,match_frames\match_12\ocr_00326.jpg,,,,,,,,,,opponent,Maushold,0,True,,,,,,,,,,,,,,,,,,
5722.5,item_or_ability_activated,super effective on the opposing Maushold,0.75,12,match_frames\match_12\ocr_00326.jpg,,,,,,,,,,,Delphox,,,,,ocr,,,,,,,,,,,,,,,
5724,stat_change,Sneasler's Defense and Sp. Def fell [reference-frame check: 'Sneasler' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00327.jpg,,,,,,,,,,player,Sneasler,,False,,,,,,,,,,,,,,,,,,
5726.5,pokemon_fainted,Maushold fainted,0.95,12,match_frames\match_12\ocr_00334.jpg,,,,,,,,,,opponent,Maushold,0,True,,,ocr,,,,,,,,,,,,,,,
5730.5,move_used,Shell Smash,0.95,12,match_frames\match_12\ocr_00342.jpg,,,,,,,,,,,Blastoise,,,,,ocr,,,,,,,,,,,,,,,
5733,stat_change,"Blastoise's Attack, Sp. Atk, Speed rose, Defense, Sp. Def fell due to Shell Smash",,12,match_frames\match_12\ocr_00344.jpg,,,,,,,,,,opponent,Blastoise,,True,,,,,,,,,,,,,,,,,,
5736,field_state,Field state after Maushold fainted and stat changes,,12,match_frames\match_12\ocr_00352.jpg,1,"Infernape, Sneasler",Blastoise,,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5744.0,pokemon_sent_out,Sinistcha the Champion-Tiered sent out,0.95,12,match_frames\match_12\ocr_00369.jpg,,,,,,,,,,,Sinistcha,,,,,ocr,,,,,,,,,,,,,,,
5748,battle_start,Battle begins with four Pokemon on the field.,1.0,12,match_frames\match_12\ocr_00379.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,pokemon_sent_out,Delphox sent out by player. [reference-frame check: 'Delphox' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00379.jpg,,,,,,,,,,player,Delphox,,False,,,,,,,,,,,,,,,,,,
5748,pokemon_sent_out,Sneasler sent out by player. [reference-frame check: 'Sneasler' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00379.jpg,,,,,,,,,,player,Sneasler,,False,,,,,,,,,,,,,,,,,,
5748,pokemon_sent_out,Blastoise sent out by opponent. [reference-frame check: 'Blastoise' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00379.jpg,,,,,,,,,,opponent,Blastoise,,False,,,,,,,,,,,,,,,,,,
5748,field_state,Initial field state at turn 1.,1.0,12,match_frames\match_12\ocr_00379.jpg,1,"Delphox, Sneasler","Sinistcha, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5775,field_state,Initial field state,1.0,12,match_frames\match_12\ocr_00432.jpg,1,"Delphox, Sneasler","Sinistcha, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5781,move_used,Used Close Combat [move-legality check: 'Close Combat' is not in Delphox's known learnset - worth verifying against the source frame] [reference-frame check: 'Delphox' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.3,12,match_frames\match_12\ocr_00444.jpg,,,,,,,,,,player,Delphox,,False,,,,,,,,,,,,,,,,,,
5787.0,move_used,Rage Powder,0.95,12,match_frames\match_12\ocr_00455.jpg,,,,,,,,,,,Sinistcha,,,,,ocr,,,,,,,,,,,,,,,
5794.0,move_used,Water Spout,0.95,12,match_frames\match_12\ocr_00469.jpg,,,,,,,,,,,Blastoise,,,,,ocr,,,,,,,,,,,,,,,
5796,hp_change,"Took damage from Water Spout [HP pixel-check: bar fill reads ~0%, disagrees with the 69% recorded here - worth verifying against the reference frame] [reference-frame check: 'Delphox' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,12,match_frames\match_12\ocr_00475.jpg,,,,,,,,,,player,Delphox,69.1,False,,,,,,,,,,,,,,,,,,
5796,hp_change,"Took damage from Water Spout [HP pixel-check: bar fill reads ~0%, disagrees with the 69% recorded here - worth verifying against the reference frame] [reference-frame check: 'Sneasler' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,12,match_frames\match_12\ocr_00475.jpg,,,,,,,,,,player,Sneasler,69.0,False,,,,,,,,,,,,,,,,,,
5796,field_state,HP changed after Water Spout,1.0,12,match_frames\match_12\ocr_00475.jpg,1,"Delphox, Sneasler","Sinistcha, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5799,hp_change,"Took damage, fainted next frame",1.0,12,match_frames\match_12\ocr_00482.jpg,,,,,,,,,,player,Delphox,0.0,True,,,,,,,,,,,,,,,,,,
5799,hp_change,Took damage,1.0,12,match_frames\match_12\ocr_00482.jpg,,,,,,,,,,player,Sneasler,0.6,True,,,,,,,,,,,,,,,,,,
5799,field_state,"HP changed, Delphox at 0 HP",1.0,12,match_frames\match_12\ocr_00482.jpg,1,"Delphox, Sneasler","Sinistcha, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5801.0,item_or_ability_activated,super effective on Delphox,0.75,12,match_frames\match_12\ocr_00483.jpg,,,,,,,,,,,Delphox,,,,,ocr,,,,,,,,,,,,,,,
5803.0,pokemon_fainted,Delphox fainted,0.95,12,match_frames\match_12\ocr_00487.jpg,,,,,,,,,,player,Delphox,0,True,,,ocr,,,,,,,,,,,,,,,
5805,item_or_ability_activated,Sneasler's Focus Sash activated [reference-frame check: 'Sneasler' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00494.jpg,,,,,,,,,,player,Sneasler,,False,,,,,,,,,,,,,,,,,,
5805,hp_change,Sneasler's HP dropped to 1 [reference-frame check: 'Sneasler' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00494.jpg,,,,,,,,,,player,Sneasler,0.64,False,,,,,,,,,,,,,,,,,,
5811.5,move_used,Poison Jab,0.95,12,match_frames\match_12\ocr_00504.jpg,,,,,,,,,,,Sneasler,,,,,ocr,,,,,,,,,,,,,,,
5812.5,move_used,Poison Jab,0.95,12,match_frames\match_12\ocr_00506.jpg,,,,,,,,,,,Sneasler,,,,,ocr,,,,,,,,,,,,,,,
